gene_id	gene_name	control_rep1	control_rep2	control_rep3	nilotinib_rep1	nilotinib_rep2	nilotinib_rep3
ACSF2	ACSF2	10.193485	11.167703	11.350248	15.538649	16.361924	13.223964
ACSF3	ACSF3	27.029166	27.689464	26.487289	33.229833	35.347398	33.210916
ACSL1	ACSL1	36.204584	37.786839	36.530564	9.915822	12.200765	13.018029
ACSL3	ACSL3	41.038743	42.125123	43.11036	15.132099	15.594757	15.501974
ACSL4	ACSL4	17.21419	17.488391	20.384329	4.534319	4.867348	5.620897
ACSL5	ACSL5	0.590032	1.166318	0.966275	1.320428	1.908468	1.763141
ACSL6	ACSL6	1.833757	1.488296	1.46355	4.748274	4.425505	3.359929
ACSM1	ACSM1	3.146563	4.03599	3.294322	6.585189	9.92606	5.913697
ACSM2A	ACSM2A	0	0	0	0	0	0
ACSM2B	ACSM2B	0.291711	0.434835	1.085667	0	0.022522	0.014616
ACSM3	ACSM3	354.236729	385.464841	332.617052	51.949495	74.300019	75.489192
ACSM4	ACSM4	0	0	0.039292	0	0	0.042117
ACSM5	ACSM5	0.01321	0.133299	0.229106	0	0	0.030624
ACSS1	ACSS1	1.230574	0.834036	0.591415	11.720254	14.422955	13.054812
ACSS2	ACSS2	65.013558	72.498769	82.163428	44.304278	44.068315	38.599386
ACSS3	ACSS3	0	0	0	0	0	0
ACTA1	ACTA1	0.046357	0.11669	0.047329	0.050678	0.103742	0.100935
ACTA2	ACTA2	0.533534	1.200191	1.089092	2.730901	4.830927	4.503919
ACTA2-AS1	ACTA2-AS1	0	0	0	0	0	0
ACTB	ACTB	2193.793317	2404.553029	2118.003815	929.218352	910.001942	1035.535995
ACTBL2	ACTBL2	0	0	0	0	0	0
ACTC1	ACTC1	0.066304	0.136045	0.050712	0.018171	0	0.009193
ACTG1	ACTG1	1593.692613	1872.029934	1386.554076	411.470102	403.413643	265.297476
ACTG1P4	ACTG1P4	0.033012	0.062414	0	0	0	0.03624
ACTG2	ACTG2	0.053425	0	0.031058	0	0.101658	0.028954
ACTL10	ACTL10	0.725885	0.69133	0.806541	2.260117	0.996567	1.133861
ACTL6A	ACTL6A	64.76592	65.933903	74.136151	34.413706	40.795685	45.784788
ACTL6B	ACTL6B	0.067123	0	0	0	0.025047	0.048766
ACTL7A	ACTL7A	0	0.028366	0.046011	0	0.075671	0
ACTL7B	ACTL7B	0	0	0.025433	0	0	0.081174
ACTL8	ACTL8	0.267335	0.24703	0.200073	0.039005	0	0.19533
ACTL9	ACTL9	0.26787	0.551547	0.895124	0	0	0.052945
ACTN1	ACTN1	55.50337	57.580312	55.336772	32.64187	31.53488	34.182385
ACTN1-AS1	ACTN1-AS1	0	0	0	0	0.185762	0
ACTN2	ACTN2	0.134324	0.192828	0.211666	0.220962	0.186202	0.156202
ACTN3	ACTN3	0.021264	0	0.075911	0.01165	0	0
ACTN4	ACTN4	198.994295	242.69293	289.090259	81.598967	88.354424	104.818729
ACTR10	ACTR10	26.685188	25.280311	23.099143	21.747795	23.333693	22.311864
ACTR1A	ACTR1A	43.338403	41.271573	46.421637	30.614564	28.895688	33.263912
ACTR1B	ACTR1B	53.575867	57.657508	66.978718	28.513783	32.101228	34.379308
ACTR2	ACTR2	184.388604	184.588851	208.233649	97.525772	105.631845	119.336914
ACTR3	ACTR3	89.680747	88.648348	91.018706	75.516507	79.588044	71.960651
ACTR3B	ACTR3B	16.449656	15.656619	15.694999	8.540029	8.369864	9.939985
ACTR3BP2	ACTR3BP2	0	0	0	0	0	0
ACTR3BP5	ACTR3BP5	0	0	0	0	0	0
ACTR3C	ACTR3C	8.293702	8.821217	10.359968	2.823672	2.428235	3.103637
ACTR5	ACTR5	15.765844	13.666979	13.754966	13.143953	12.637847	15.599179
ACTR6	ACTR6	25.756701	25.996507	35.60655	8.858562	10.005526	9.24834
ACTR8	ACTR8	10.684921	10.069863	8.500808	6.276134	6.534037	7.903852
ACTRT1	ACTRT1	0	0	0	0	0	0
ACTRT2	ACTRT2	0	0	0	0	0.02751	0
ACTRT3	ACTRT3	0.016344	0	0.016678	0.035781	0	0.017946
ACVR1	ACVR1	20.336759	20.318148	18.584411	6.085164	9.299435	9.945242
ACVR1B	ACVR1B	8.169233	10.215295	11.251981	2.790602	3.178458	3.559398
ACVR1C	ACVR1C	0.412173	0.437642	0.457146	0.58742	0.809456	0.47483
ACVR2A	ACVR2A	1.332109	1.222545	1.366399	0.625529	0.266904	0.401314
ACVR2B	ACVR2B	14.098721	14.887911	14.930995	12.049621	10.815161	10.458181
ACVR2B-AS1	ACVR2B-AS1	0.835157	0.57324	1.055903	0.663652	0.483012	0.779798
ACVRL1	ACVRL1	2.471987	4.033583	4.014136	0.008067	0.107962	0.098052
ACY1	ACY1	63.691749	65.53032	76.772853	34.937199	44.703583	55.237565
ACY3	ACY3	0	0.034598	0	0	0	0
ACYP1	ACYP1	33.947608	32.651569	45.194957	32.072282	30.390198	36.020538
ACYP2	ACYP2	2.524821	1.754635	2.465573	3.04872	2.086468	3.111499
AD000090.2	AD000090.2	5.202159	6.892802	7.74168	3.450205	4.142957	5.063762
ADA	ADA	16.278339	18.842938	21.69111	14.795735	15.779514	12.410901
ADAD1	ADAD1	0	0	0	0	0	0
ADAD2	ADAD2	0.015914	0.060182	0	0	0	0.017483
ADAL	ADAL	18.196543	17.09948	18.389502	11.462389	12.958948	15.28079
ADAM10	ADAM10	34.029493	38.182803	37.724398	14.997578	16.66653	16.083216
ADAM11	ADAM11	0.688928	0.564426	0.318181	1.196292	0.852374	0.591062
ADAM12	ADAM12	0.003658	0.004623	0	0	0	0
ADAM15	ADAM15	44.166555	51.122976	49.235243	13.871518	18.262922	20.437673
ADAM17	ADAM17	24.155913	24.159893	26.00057	10.738349	11.435405	13.738099
ADAM18	ADAM18	0	0.055781	0.098443	0	0.026957	0.026211
ADAM19	ADAM19	4.091918	4.394169	4.751361	3.81662	3.720837	2.986203
ADAM1A	ADAM1A	4.381791	4.387328	4.301249	2.30976	3.19557	5.136316
ADAM2	ADAM2	0	0	0	0	0	0
ADAM20	ADAM20	0.012263	0.030941	0	0.013433	0.055216	0
ADAM20P1	ADAM20P1	0.061467	0.02586	0.135834	0.168491	0.311708	0.181365
ADAM21	ADAM21	0.104008	0.134538	0.096688	0.038939	0.01334	0
ADAM21P1	ADAM21P1	0.035413	0	0.016266	0	0	0
ADAM22	ADAM22	0.15209	0.132174	0.15827	0.062581	0.057355	0.109666
ADAM23	ADAM23	0	0.018063	0.004858	0	0	0
ADAM28	ADAM28	0	0	0	0	0	0
ADAM29	ADAM29	0	0	0	0	0	0.012121
ADAM30	ADAM30	0	0	0	0	0	0
ADAM32	ADAM32	0.089919	0.036961	0.029908	0.016048	0.082383	0.016127
ADAM33	ADAM33	0.041358	0	0	0	0	0
ADAM3A	ADAM3A	0.189088	0.199208	0.187975	0.165693	0.283749	0.236414
ADAM5	ADAM5	0	0	0	0	0	0
ADAM6	ADAM6	0	0	0	0	0	0
ADAM7	ADAM7	0	0	0	0	0	0
ADAM8	ADAM8	10.583295	13.079453	13.298769	33.40688	41.060954	36.567661
ADAM9	ADAM9	29.194159	28.621828	28.779439	12.797012	12.703811	13.101266
ADAMDEC1	ADAMDEC1	0	0	0	0	0	0
ADAMTS1	ADAMTS1	0.012953	0	0	0	0	0
ADAMTS10	ADAMTS10	0.195813	0.320888	0.247089	0.221858	0.183518	0.349451
ADAMTS12	ADAMTS12	0	0	0	0	0.006841	0
ADAMTS13	ADAMTS13	0.554596	0.804532	0.879049	1.354444	1.480084	1.352525
ADAMTS14	ADAMTS14	51.85491	62.63553	80.080615	17.330592	20.122144	22.102615
ADAMTS15	ADAMTS15	0.006125	0	0	0	0	0
ADAMTS16	ADAMTS16	0.012063	0.038099	0.0123	0.019844	0.006813	0.046968
ADAMTS17	ADAMTS17	0.074883	0.083614	0.035175	0.010271	0.02646	0.028682
ADAMTS18	ADAMTS18	0	0.0219	0	0	0	0
ADAMTS19	ADAMTS19	0	0	0	0	0	0
ADAMTS2	ADAMTS2	0	0.020117	0.016284	0	0.040803	0
ADAMTS20	ADAMTS20	0.041551	0.059064	0.026477	0.022788	0.023478	0.017352
ADAMTS3	ADAMTS3	8.029198	8.834631	10.851211	4.299577	3.535033	4.542111
ADAMTS4	ADAMTS4	0.419023	0.626349	0.584022	0.191463	0.212906	0.102384
ADAMTS5	ADAMTS5	0	0	0	0	0	0
ADAMTS6	ADAMTS6	1.196336	1.30194	1.322821	1.156614	1.00417	0.877285
ADAMTS7	ADAMTS7	0.130456	0.08928	0.176088	0.030551	0.075534	0.060513
ADAMTS7P1	ADAMTS7P1	0.017875	0.007527	0.036451	0.032672	0.060574	0.026515
ADAMTS8	ADAMTS8	0	0	0.017054	0.018331	0.018865	0
ADAMTS9	ADAMTS9	0.016116	0.020368	0.032859	0	0	0
ADAMTS9-AS2	ADAMTS9-AS2	0	0	0	0	0	0
ADAMTSL1	ADAMTSL1	0.003747	0.004736	0.01146	0	0.008476	0
ADAMTSL2	ADAMTSL2	0.017272	0	0.03992	0	0	0.010834
ADAMTSL3	ADAMTSL3	0.061561	0.014141	0.092128	0.012276	0	0.018687
ADAMTSL4	ADAMTSL4	106.865923	117.209079	141.628208	207.228009	202.578931	192.20801
ADAMTSL4-AS1	ADAMTSL4-AS1	0	0	0.113385	0	0	0.039579
ADAMTSL5	ADAMTSL5	10.185095	10.881099	9.268597	19.217739	19.649839	20.930157
ADAP1	ADAP1	1.307744	1.271366	1.379803	0.259092	0.465369	0.519495
ADAP2	ADAP2	0	0.028875	0.046686	0.100285	0.073545	0.139055
ADAR	ADAR	71.423795	74.916668	73.220854	63.577864	70.019272	71.947139
ADARB1	ADARB1	4.90345	7.155711	9.150818	2.091433	2.975887	3.679432
ADARB2	ADARB2	0.034793	0.013193	0.035468	0.003817	0.003936	0.031064
ADARB2-AS1	ADARB2-AS1	0	0	0	0	0	0
ADAT1	ADAT1	7.679326	7.446661	7.721891	5.626878	7.322396	8.152901
ADAT2	ADAT2	10.613967	9.445599	11.309972	5.546504	5.552792	11.620993
ADAT3	ADAT3	14.861438	14.008238	12.250409	6.722547	5.129765	7.486962
ADC	ADC	0.294737	0.277567	0.761981	0.352515	0.216525	0.244509
ADCK1	ADCK1	8.779461	9.133733	8.020363	4.707272	6.630964	8.21641
ADCK2	ADCK2	35.795006	39.234595	35.993886	16.185808	19.986106	22.211734
ADCK3	ADCK3	45.041847	46.582765	51.982732	74.747827	70.723911	58.901713
ADCK4	ADCK4	22.13218	23.334682	23.319136	17.586954	14.417668	15.448844
ADCK5	ADCK5	13.575104	15.793856	16.79284	11.521048	12.978232	18.829546
ADCY1	ADCY1	0.020886	0.082984	0.120558	0.067426	0.00788	0.102729
ADCY10	ADCY10	0.152826	0.181089	0.19606	0.053008	0.056015	0.169475
ADCY10P1	ADCY10P1	0.640176	0.566871	0.585468	1.237526	1.166138	1.078443
ADCY2	ADCY2	0.027097	0.135827	0.008988	0.004954	0.039758	0.039076
ADCY3	ADCY3	18.816754	20.201005	22.799316	6.997882	7.507492	12.153646
ADCY4	ADCY4	0.135304	0.159429	0.110408	0.02966	0.05086	0.039985
ADCY5	ADCY5	0.128625	0.15511	0.083457	0.115416	0.039628	0.058548
ADCY6	ADCY6	1.236405	1.570859	1.856615	0.265507	0.271436	0.318977
ADCY7	ADCY7	28.373577	31.869664	34.131641	26.088449	28.737881	39.917233
ADCY8	ADCY8	0	0	0	0.016324	0	0
ADCY9	ADCY9	0.163329	0.195752	0.182329	0.123726	0.07916	0.069404
ADCYAP1	ADCYAP1	0.01945	0.012276	0.049593	0.009443	0	0
ADCYAP1R1	ADCYAP1R1	0	0	0.014523	0	0	0
ADD1	ADD1	99.169933	105.148968	97.05309	125.298357	129.956013	125.286858
ADD2	ADD2	92.186018	79.281032	54.657939	272.63355	272.917442	244.876728
ADD3	ADD3	26.756604	27.03154	34.120583	18.624452	25.519872	25.127863
ADD3-AS1	ADD3-AS1	0.056119	0.21167	0.143292	0.061294	0.125392	0.091188
ADGB	ADGB	0.017347	0.02922	0.029478	0.018597	0	0.019303
ADH1A	ADH1A	0	0	0	0	0	0.025095
ADH1B	ADH1B	0.011711	0	0.022746	0	0	0
ADH1C	ADH1C	0	0	0	0	0	0
ADH4	ADH4	0	0	0	0.018151	0	0
ADH5	ADH5	97.218654	95.787149	104.052025	86.033171	85.820062	75.146454
ADH6	ADH6	0.050167	0.094672	0.076839	0.219294	0.083218	0.219238
ADH7	ADH7	0	0	0	0	0	0
ADHFE1	ADHFE1	0.052349	0.109948	0.124654	0.248252	0.039174	0.114801
ADI1	ADI1	63.405841	61.300133	39.748417	34.32069	35.489978	31.775005
ADIG	ADIG	0	0	0	0	0	0
ADIPOQ	ADIPOQ	0.013172	0	0.014372	0	0	0
ADIPOQ-AS1	ADIPOQ-AS1	0.026822	0.112875	0.153731	0	0	0
ADIPOR1	ADIPOR1	144.363114	143.759234	133.201411	199.192693	183.812455	162.933009
ADIPOR2	ADIPOR2	46.112453	47.852365	52.910817	31.288733	30.43546	35.627321
ADIRF	ADIRF	0.140648	0	0	0	0	0.144646
ADK	ADK	56.906117	47.969223	57.863358	23.59136	21.386578	22.387694
ADM	ADM	0.264466	0.272288	0.196384	0.26279	0.618456	0.810534
ADM2	ADM2	14.378158	17.530858	15.952504	1.460991	1.931295	2.574714
ADM5	ADM5	3.002177	3.202625	4.461391	1.213553	0.986144	1.40477
ADNP	ADNP	33.925892	33.300119	30.515672	25.048662	24.281154	26.848065
ADNP2	ADNP2	21.088138	20.638621	18.549004	15.430461	14.38373	15.206586
ADO	ADO	16.7394	17.539523	17.409649	6.302852	6.171523	9.321238
ADORA1	ADORA1	0	0.016717	0	0	0	0
ADORA2A	ADORA2A	0.70641	1.090328	0.996454	0.415181	0.310381	0.682104
ADORA2A-AS1	ADORA2A-AS1	0.259198	0.077856	0.120059	0.094641	0.194506	0.122588
ADORA2B	ADORA2B	11.851493	12.230632	11.540599	11.27886	11.298448	10.837379
ADORA3	ADORA3	0.04806	0.253509	0.087905	0.062895	0.048437	0
ADPGK	ADPGK	30.978954	32.151777	39.316113	10.183139	11.310854	14.398057
ADPGK-AS1	ADPGK-AS1	0.140338	0.22006	0.305259	0.190065	0.210973	0.161295
ADPRH	ADPRH	2.049999	2.904545	3.031036	1.148011	1.423453	0.992144
ADPRHL1	ADPRHL1	0.741093	1.041293	1.220839	2.491786	3.804478	2.964249
ADPRHL2	ADPRHL2	29.768784	32.641905	33.735987	15.561103	16.885564	22.550683
ADPRM	ADPRM	8.239104	7.145682	6.816562	6.868164	6.897489	5.014619
ADRA1A	ADRA1A	0	0	0	0	0	0
ADRA1B	ADRA1B	0	0	0	0	0	0
ADRA1D	ADRA1D	0.236765	0.23898	0.181153	0.246406	0.266582	0.326812
ADRA2A	ADRA2A	0	0.01987	0.040115	0.025876	0.008878	0.008732
ADRA2B	ADRA2B	0.00944	0.011917	0.028884	0.010346	0.03193	0
ADRA2C	ADRA2C	0.655165	1.185668	0.737144	0.239024	0.999749	0.903322
ADRB1	ADRB1	0.032831	0.02762	0.04465	0	0	0.012098
ADRB2	ADRB2	0.320069	0.18156	0.326598	0.963501	0.898881	0.246114
ADRB3	ADRB3	0	0	0	0	0	0
ADRBK1	ADRBK1	105.409844	117.114675	131.04447	65.600355	66.765433	77.267319
ADRBK2	ADRBK2	7.816455	7.631123	8.511347	1.708167	1.872193	2.395034
ADRM1	ADRM1	121.765694	122.955732	117.199197	76.817881	74.888948	94.121595
ADSL	ADSL	117.394445	121.040562	114.05298	118.559662	140.318506	108.316403
ADSS	ADSS	46.494558	45.025608	46.505607	10.68897	14.527913	17.607166
ADSSL1	ADSSL1	9.282628	10.078688	9.529449	9.642129	12.449938	13.087246
ADTRP	ADTRP	11.133314	13.261165	16.270893	1.755571	1.762545	1.356165
AEBP1	AEBP1	0.297391	0.356796	0.614096	0.016303	0.05874	0.049535
AEBP2	AEBP2	6.630394	6.671321	8.429843	3.339722	4.077991	4.554365
AEN	AEN	25.090143	25.014275	25.865668	6.122548	8.319145	15.365944
AES	AES	387.188896	406.975948	416.916035	427.980788	422.688747	423.531554
AF064858.7	AF064858.7	0	0	0	0	0	0
AFAP1	AFAP1	0.593378	0.7131	0.670654	0.384418	0.583018	0.441684
AFAP1-AS1	AFAP1-AS1	21.804037	23.919782	19.88544	10.758806	9.801373	8.750183
AFAP1L1	AFAP1L1	0.06646	0.081788	0.053098	0.057089	0.10075	0.057821
AFAP1L2	AFAP1L2	0	0.011031	0	0.026993	0	0.018397
AFF1	AFF1	24.016266	23.214169	25.84656	24.561541	22.727701	23.503048
AFF2	AFF2	0.135761	0.246863	0.155847	0.214325	0.289195	0.215728
AFF3	AFF3	0.028915	0.022842	0.036846	0.003966	0	0
AFF4	AFF4	21.054186	20.840141	21.565593	11.952264	13.480707	14.526836
AFG3L1P	AFG3L1P	8.291856	8.115708	9.751643	6.250479	5.893924	11.716427
AFG3L2	AFG3L2	90.732209	86.259728	79.048366	42.006831	44.549596	50.781791
AFM	AFM	0.053981	0.02662	0	0.053919	0.036883	0
AFMID	AFMID	38.88915	38.917041	38.381592	20.965311	20.940243	18.779991
AFP	AFP	0.224428	0.222281	0.147219	0.087739	0.144063	0.070435
AFTPH	AFTPH	14.038657	12.767349	12.325726	8.970745	9.632487	9.621582
AGA	AGA	14.856536	17.300266	19.227098	7.470334	8.03199	7.321422
AGAP1	AGAP1	19.54617	18.516173	17.083828	7.417859	8.954088	9.939837
AGAP1-IT1	AGAP1-IT1	0.199288	0.333709	0.203623	0.181216	0.073924	0.464281
AGAP11	AGAP11	7.979105	7.640672	7.061369	0.895803	0.776911	0.881176
AGAP2	AGAP2	0.330477	0.308229	0.337407	0.101311	0.127094	0.139126
AGAP2-AS1	AGAP2-AS1	0.047248	0	0.022951	0.098317	0	0.073487
AGAP3	AGAP3	88.162535	81.178775	81.674953	59.419974	56.46985	68.772403
AGAP4	AGAP4	10.496431	11.438126	14.577034	8.570544	8.232898	12.675916
AGAP5	AGAP5	10.705158	11.713878	14.127359	8.717879	8.140163	10.037501
AGAP6	AGAP6	27.713667	26.194482	31.637626	15.836517	15.356123	24.199534
AGAP7	AGAP7	0.230879	0.394048	0.366521	0.284851	0.506142	0.660309
AGAP9	AGAP9	7.776231	9.298568	11.620326	11.077795	10.146519	13.528306
AGBL1	AGBL1	0	0	0	0	0	0
AGBL1-AS1	AGBL1-AS1	0	0	0	0	0	0
AGBL2	AGBL2	0.652449	0.48604	0.617498	1.182799	1.210062	0.783816
AGBL3	AGBL3	0.293016	0.553897	0.543965	0.244629	0.194645	0.266968
AGBL4	AGBL4	0.031694	0	0.010776	0.046305	0.047614	0.035055
AGBL4-IT1	AGBL4-IT1	0	0	0	0	0	0
AGBL5	AGBL5	41.863747	47.309433	46.448053	43.76965	39.82904	34.711401
AGBL5-AS1	AGBL5-AS1	0.201799	0.245493	0.208502	0	0	0
AGER	AGER	6.9699	7.565049	8.981444	10.008244	8.634276	9.040571
AGFG1	AGFG1	14.353748	13.942085	14.457921	13.859203	14.019466	14.638122
AGFG2	AGFG2	10.140283	11.19409	10.958377	5.447818	6.604504	8.027193
AGGF1	AGGF1	11.251186	12.780545	12.569359	10.011792	11.59166	12.715899
AGK	AGK	38.743037	38.293176	37.210549	14.835268	15.983672	18.357429
AGL	AGL	16.082504	15.150664	15.454923	6.9883	8.050764	8.520578
AGMAT	AGMAT	0.029508	0.111741	0.090288	0.064936	0.022174	0.043557
AGMO	AGMO	0.051452	0.124057	0.213769	0.056355	0.080601	0.078374
AGO1	AGO1	21.347948	21.899095	23.881548	10.598268	12.06306	15.003838
AGO2	AGO2	37.31852	38.591427	36.708877	43.344467	42.152762	47.135239
AGO3	AGO3	10.207786	9.090339	9.780825	6.522051	6.240555	7.518668
AGO4	AGO4	17.085749	16.0079	16.511555	19.667868	21.594124	19.629973
AGPAT1	AGPAT1	179.613898	188.231782	164.265975	208.832639	211.413322	203.364102
AGPAT2	AGPAT2	65.802029	72.053329	72.766882	43.86677	45.626614	49.674532
AGPAT3	AGPAT3	60.084536	63.084455	59.325526	69.313547	72.719271	75.165319
AGPAT4	AGPAT4	19.522596	17.889896	18.560924	46.421832	45.579227	29.297621
AGPAT4-IT1	AGPAT4-IT1	2.603862	2.375849	2.675825	14.38401	11.830251	10.035744
AGPAT5	AGPAT5	22.277017	24.313167	23.598714	7.704188	9.968772	12.811783
AGPAT6	AGPAT6	32.230158	32.530908	35.896204	19.675144	20.423652	24.819385
AGPAT9	AGPAT9	19.202121	23.354484	28.659469	6.433263	5.34348	6.63203
AGPS	AGPS	29.1392	28.409583	29.157667	12.999191	15.915026	18.008227
AGR2	AGR2	0	0	0	0	0	0
AGR3	AGR3	0	0	0	0	0	0
AGRN	AGRN	63.563234	75.612053	77.468487	181.116245	188.185397	186.894282
AGRP	AGRP	0	0	0.058629	0	0	0
AGT	AGT	0	0	0	0	0.013798	0
AGTPBP1	AGTPBP1	5.567543	5.432157	5.572714	5.284018	5.53067	4.513114
AGTR1	AGTR1	0	0	0	0	0	0
AGTR2	AGTR2	0	0	0	0	0	0
AGTRAP	AGTRAP	71.325095	77.130271	87.291838	40.695316	45.774999	49.213524
AGXT	AGXT	0	0	0	0	0	0
AGXT2	AGXT2	0	0	0	0	0	0
AHCTF1	AHCTF1	26.13889	24.13602	26.752369	11.87102	12.186803	16.060168
AHCTF1P1	AHCTF1P1	0.080103	0.058463	0.05812	0.033759	0.021869	0.065133
AHCY	AHCY	290.297338	284.033498	263.637515	120.594596	122.542987	118.239277
AHCYL1	AHCYL1	113.953527	115.283166	124.369085	53.002181	56.043504	56.509512
AHCYL2	AHCYL2	8.573981	9.022817	10.480391	3.448765	4.046943	4.847924
AHDC1	AHDC1	12.922845	12.766275	12.916523	12.1932	11.560717	12.002067
AHI1	AHI1	12.110033	10.8486	15.666336	5.49346	4.676671	5.508233
AHNAK	AHNAK	74.720144	86.434857	82.018703	25.314621	24.800229	20.417507
AHNAK2	AHNAK2	0.091045	0.146345	0.082259	0.071343	0.10506	0.052779
AHR	AHR	0.009495	0.005999	0	0	0	0
AHRR	AHRR	1.860793	2.13584	1.789191	2.962272	2.865661	2.349832
AHSA1	AHSA1	65.930213	60.749702	68.479043	26.233018	28.598593	40.047578
AHSA2	AHSA2	38.507063	32.476052	52.623615	53.27821	47.629072	53.846448
AHSG	AHSG	0	0	0	0	0.024364	0
AHSP	AHSP	35.401903	21.647883	11.120988	668.254289	692.731182	785.858842
AICDA	AICDA	0	0	0	0.024626	0	0
AIDA	AIDA	53.657264	53.432569	52.297081	63.658532	63.369807	63.001134
AIF1	AIF1	14.203143	20.536088	35.938356	4.036645	8.874915	5.735809
AIF1L	AIF1L	4.048555	3.325389	4.055955	1.011279	1.040481	0.853776
AIFM1	AIFM1	93.284187	88.557159	95.179277	33.763012	32.347336	38.489247
AIFM2	AIFM2	19.329842	17.106632	16.377344	29.824148	27.445439	28.07357
AIFM3	AIFM3	0.055857	0.224206	0.184494	0.044927	0.015704	0.075328
AIG1	AIG1	81.621506	95.735033	132.507007	18.085976	20.022963	22.667834
AIM1	AIM1	0.136369	0.15758	0.222434	0.089767	0.079312	0.173842
AIM1L	AIM1L	1.294136	1.22257	1.167692	0.144444	0.258768	0.23578
AIM2	AIM2	0.0467	0.286108	0.16685	0.027655	0	0.076246
AIMP1	AIMP1	33.988894	31.623745	33.832009	16.336779	17.923064	21.207839
AIMP2	AIMP2	35.806487	36.686034	34.029774	5.169886	8.394118	15.007427
AIP	AIP	105.571472	110.479958	107.072084	74.879428	68.082821	49.636292
AIPL1	AIPL1	0	0	0	0	0	0
AIRE	AIRE	0	0	0	0	0	0
AIRN	AIRN	0.02074	0	0.042296	0	0	0.015363
AJAP1	AJAP1	0	0	0	0	0	0
AJUBA	AJUBA	9.667553	12.267731	13.518493	2.882179	2.053908	2.402487
AK1	AK1	63.324706	55.204863	52.728093	102.909041	100.036195	95.712766
AK2	AK2	152.493417	153.139293	158.895347	49.787039	53.603704	75.961812
AK3	AK3	21.997573	25.401869	29.43465	26.97207	32.849805	33.257361
AK4	AK4	10.348921	11.369805	12.830881	8.07998	8.451967	6.701277
AK5	AK5	0.030856	0.012981	0.01049	0.022541	0	0
AK6	AK6	76.331906	67.079829	75.043217	16.967117	18.119357	20.809587
AK7	AK7	1.123125	1.219554	2.544653	0.452597	0.454352	0.402913
AK8	AK8	0.102573	0.158064	0.131499	0.02746	0.018645	0
AK9	AK9	1.076553	1.152418	0.926863	1.83908	2.097335	1.465232
AKAP1	AKAP1	27.09637	26.341621	25.660929	15.677327	16.621745	19.561845
AKAP10	AKAP10	7.919591	7.250407	8.943142	6.451276	6.687387	6.384017
AKAP11	AKAP11	9.595933	9.676882	12.055755	4.248022	5.0878	6.320437
AKAP12	AKAP12	0.206518	0.150427	0.142731	0.009507	0.012563	0.020655
AKAP13	AKAP13	0.281059	0.277406	0.220591	0.103173	0.179871	0.185239
AKAP14	AKAP14	0	0	0	0	0.14653	0
AKAP17A	AKAP17A	31.930141	29.889981	34.494345	18.388185	18.06738	21.045358
AKAP17A-2	AKAP17A	0	0	0	0	0	0
AKAP2	AKAP2	0.021721	0	0.008858	0.009531	0.004911	0.004843
AKAP3	AKAP3	0.311394	0.357894	0.179185	1.065582	1.203333	0.820278
AKAP4	AKAP4	0.055079	0.097307	0.044945	0	0	0.036531
AKAP5	AKAP5	0.346903	0.363364	0.525809	0.225304	0.319898	0.300117
AKAP6	AKAP6	0.10098	0.120813	0.094357	0.063138	0.203871	0.2137
AKAP7	AKAP7	2.43351	2.718862	2.942098	2.435208	2.963699	3.130346
AKAP8	AKAP8	29.060683	26.526759	25.776027	17.206049	17.299783	19.901597
AKAP8L	AKAP8L	96.633062	96.058021	102.791504	69.960163	67.757686	79.141816
AKAP9	AKAP9	14.86912	15.489901	20.254565	17.57082	18.613071	18.682724
AKIP1	AKIP1	43.472274	43.747265	48.325166	29.018969	31.463997	34.974118
AKIRIN1	AKIRIN1	111.460987	111.379114	109.998361	50.373275	52.348093	58.495332
AKIRIN2	AKIRIN2	52.843329	58.573662	55.778412	43.621468	41.859463	41.233807
AKNA	AKNA	62.302531	62.078126	50.117467	2.940535	3.160564	4.061786
AKNAD1	AKNAD1	0.03221	0.01355	0	0.011764	0.012096	0
AKR1A1	AKR1A1	148.453114	154.124099	170.847268	102.054613	87.190841	80.128507
AKR1B1	AKR1B1	9.462189	8.7562	9.901365	3.569806	4.442282	3.773137
AKR1B10	AKR1B10	0	0.02692	0	0	0	0.096171
AKR1B15	AKR1B15	0	0	0	0	0	0
AKR1C1	AKR1C1	258.439589	217.033412	195.410134	106.283603	99.369977	71.240887
AKR1C2	AKR1C2	31.231235	24.372203	23.227763	9.977179	9.138569	10.884864
AKR1C3	AKR1C3	30.122321	22.5096	21.408701	25.066605	20.676803	14.918884
AKR1C4	AKR1C4	0	0	0	0	0	0
AKR1C6P	AKR1C6P	0	0.031641	0	0	0	0
AKR1CL1	AKR1CL1	0.088995	0.130915	0.030268	0	0.016673	0.261077
AKR1D1	AKR1D1	0	0.030365	0	0	0	0
AKR1E2	AKR1E2	14.193141	16.84365	23.491471	10.916088	13.041015	12.999168
AKR7A2	AKR7A2	52.14007	60.722799	64.049428	61.647305	67.959705	74.17156
AKR7A2P1	AKR7A2P1	1.075585	0.81159	1.62021	1.439408	0.930836	1.078162
AKR7A3	AKR7A3	1.104323	1.390357	1.460698	2.00876	1.562344	1.956081
AKR7L	AKR7L	0.771776	0.508753	0.824599	0.284013	0.530581	0.489144
AKT1	AKT1	75.787155	83.300822	94.009188	51.352054	53.925076	64.300297
AKT1S1	AKT1S1	47.992874	49.054737	50.402655	58.881576	51.415551	41.850269
